epoch,phase,loss,accuracy,false_positive_rate,false_negative_rate,lr
1,train,0.6452359710084764,0.6414473684210525,0.13684676705048715,0.718705035971223,0.0001
1,val,0.6532779518145339,0.6581769436997319,0.14192139737991266,0.6597222222222222,0.0001
2,train,0.6113014304847048,0.6899671052631579,0.1479185119574845,0.5733812949640288,0.0001
2,val,0.6396665347804972,0.6554959785522788,0.12663755458515283,0.6909722222222222,0.0001
3,train,0.5990921675897481,0.700657894736842,0.15987599645704162,0.5258992805755396,0.0001
3,val,0.6295659008358503,0.6702412868632708,0.2423580786026201,0.46875,0.0001
4,train,0.58428740514475,0.7225877192982456,0.1550044286979628,0.4762589928057554,0.0001
4,val,0.671418806023636,0.6394101876675603,0.04148471615720524,0.8680555555555556,0.0001
5,train,0.5627661016688013,0.7360197368421052,0.14526129317980513,0.4568345323741007,0.0001
5,val,0.6413369159596216,0.6849865951742627,0.09170305676855896,0.6701388888888888,0.0001
6,train,0.5478423326684717,0.75,0.13817537643932684,0.4316546762589928,0.0001
6,val,0.6376087783808363,0.6863270777479893,0.06768558951965066,0.7048611111111112,0.0001
7,train,0.5321789253176304,0.7664473684210525,0.1355181576616475,0.39280575539568346,0.0001
7,val,0.6495238534566864,0.6648793565683646,0.10262008733624454,0.7048611111111112,0.0001
8,train,0.4967083849927835,0.7886513157894737,0.12488928255093003,0.35179856115107916,5e-05
8,val,0.6451605670253968,0.7131367292225201,0.0851528384279476,0.6076388888888888,5e-05
9,train,0.48611759080698613,0.8048245614035088,0.11736049601417184,0.32158273381294966,5e-05
9,val,0.592536184966724,0.7372654155495979,0.11790393013100436,0.4930555555555556,5e-05
10,train,0.4670572233827491,0.8201754385964912,0.112488928255093,0.2892086330935252,5e-05
10,val,0.6707323028958195,0.7010723860589813,0.10698689956331878,0.6041666666666666,5e-05
11,train,0.45510917470643397,0.8264802631578947,0.10850310008857396,0.27913669064748203,5e-05
11,val,0.699355209720678,0.7024128686327078,0.07860262008733625,0.6458333333333334,5e-05
12,train,0.45082443756492513,0.8297697368421052,0.11603188662533215,0.258273381294964,5e-05
12,val,0.6615366270970403,0.7024128686327078,0.10480349344978165,0.6041666666666666,5e-05
13,train,0.441319288391816,0.8399122807017544,0.10673162090345438,0.24676258992805755,5e-05
13,val,0.6576162493580467,0.710455764075067,0.11790393013100436,0.5625,5e-05
14,train,0.43098649526374383,0.8464912280701754,0.10097431355181577,0.23884892086330936,2.5e-05
14,val,0.6676752637602369,0.7386058981233244,0.1222707423580786,0.4826388888888889,2.5e-05
15,train,0.40626020755684167,0.8678728070175438,0.08237378210806023,0.21294964028776978,2.5e-05
15,val,0.6781288239975077,0.7359249329758714,0.12663755458515283,0.4826388888888889,2.5e-05
16,train,0.3965276044450308,0.8747258771929824,0.07971656333038087,0.19928057553956835,2.5e-05
16,val,0.6893808317567963,0.7238605898123325,0.1222707423580786,0.5208333333333334,2.5e-05
17,train,0.3966532508401494,0.878015350877193,0.08104517271922054,0.1884892086330935,2.5e-05
17,val,0.7331858882955188,0.7319034852546917,0.11353711790393013,0.5138888888888888,2.5e-05
18,train,0.3903925044364051,0.8813048245614035,0.07573073516386182,0.1884892086330935,1.25e-05
18,val,0.6914382816639407,0.7372654155495979,0.12663755458515283,0.4791666666666667,1.25e-05
19,train,0.37983672543053043,0.8892543859649122,0.07440212577502214,0.1697841726618705,1.25e-05
19,val,0.6813687575087151,0.7305630026809652,0.14192139737991266,0.4722222222222222,1.25e-05
20,train,0.37882036964098614,0.8908991228070174,0.07528786536758193,0.16402877697841728,1.25e-05
20,val,0.7141764740841638,0.7278820375335121,0.12663755458515283,0.5034722222222222,1.25e-05
21,train,0.37895520175235314,0.8878837719298245,0.07661647475642161,0.1697841726618705,1.25e-05
21,val,0.697148290779891,0.7359249329758714,0.13755458515283842,0.4652777777777778,1.25e-05
22,train,0.36164553528814986,0.9059758771929824,0.06554472984942426,0.14028776978417265,6.25e-06
22,val,0.7083790362999842,0.725201072386059,0.13100436681222707,0.5034722222222222,6.25e-06
23,train,0.37006405956651034,0.8983004385964912,0.06731620903454384,0.15755395683453238,6.25e-06
23,val,0.7035611072110747,0.7345844504021448,0.13100436681222707,0.4791666666666667,6.25e-06
24,train,0.36795370561773316,0.8991228070175438,0.06598759964570416,0.15755395683453238,6.25e-06
24,val,0.6934655080212345,0.7412868632707775,0.13755458515283842,0.4513888888888889,6.25e-06
25,train,0.3647894718798629,0.8996710526315789,0.06687333923826395,0.15467625899280577,6.25e-06
25,val,0.6972222935418341,0.739946380697051,0.1331877729257642,0.4618055555555556,6.25e-06
26,train,0.36477834600628467,0.9007675438596491,0.0633303808680248,0.15755395683453238,3.125e-06
26,val,0.6976967994073761,0.7412868632707775,0.13973799126637554,0.4479166666666667,3.125e-06
27,train,0.3629918676850043,0.8996710526315789,0.06908768821966342,0.1510791366906475,3.125e-06
27,val,0.7020294145348884,0.7372654155495979,0.13537117903930132,0.4652777777777778,3.125e-06
28,train,0.3650048916930692,0.9013157894736842,0.07218777679362268,0.14172661870503597,3.125e-06
28,val,0.6986033082327958,0.739946380697051,0.12882096069868995,0.46875,3.125e-06
29,train,0.3582794793734425,0.9109100877192982,0.06200177147918512,0.13309352517985612,3.125e-06
29,val,0.6976623621447157,0.7426273458445041,0.13537117903930132,0.4513888888888889,3.125e-06
30,train,0.3516865799432261,0.9177631578947368,0.05757307351638618,0.1223021582733813,1.5625e-06
30,val,0.6995585997047118,0.7386058981233244,0.13100436681222707,0.46875,1.5625e-06
31,train,0.35211963147709247,0.9076206140350876,0.06200177147918512,0.14172661870503597,1.5625e-06
31,val,0.7043128079128009,0.7386058981233244,0.12882096069868995,0.4722222222222222,1.5625e-06
32,train,0.3577098723566323,0.9065241228070174,0.06643046944198405,0.13741007194244603,1.5625e-06
32,val,0.6934072348131891,0.739946380697051,0.13973799126637554,0.4513888888888889,1.5625e-06
33,train,0.3597612882915296,0.9046052631578947,0.06510186005314438,0.1446043165467626,1.5625e-06
33,val,0.6955665125444171,0.7466487935656837,0.1331877729257642,0.4444444444444444,1.5625e-06
34,train,0.3481478899586619,0.915844298245614,0.06023029229406555,0.12302158273381295,7.8125e-07
34,val,0.6975158476957367,0.7412868632707775,0.13537117903930132,0.4548611111111111,7.8125e-07
35,train,0.3560459315776825,0.9078947368421052,0.0637732506643047,0.1381294964028777,7.8125e-07
35,val,0.7007257505332497,0.7426273458445041,0.13537117903930132,0.4513888888888889,7.8125e-07
36,train,0.3533692031837346,0.9087171052631579,0.060673162090345435,0.1410071942446043,7.8125e-07
36,val,0.7018140933149302,0.7439678284182306,0.13100436681222707,0.4548611111111111,7.8125e-07
37,train,0.36351280404548897,0.8988486842105262,0.07130203720106289,0.14964028776978416,7.8125e-07
37,val,0.6998807107155828,0.739946380697051,0.1331877729257642,0.4618055555555556,7.8125e-07
38,train,0.3607165425231582,0.9010416666666666,0.06465899025686449,0.15467625899280577,3.90625e-07
38,val,0.7034432672303739,0.7412868632707775,0.13100436681222707,0.4618055555555556,3.90625e-07
39,train,0.3524735892812411,0.9122807017543859,0.0566873339238264,0.1381294964028777,3.90625e-07
39,val,0.7022230008332403,0.7453083109919572,0.1331877729257642,0.4479166666666667,3.90625e-07
40,train,0.35769887529967126,0.9087171052631579,0.06288751107174491,0.13741007194244603,3.90625e-07
40,val,0.6982476816739857,0.7466487935656837,0.13973799126637554,0.4340277777777778,3.90625e-07
41,train,0.35947554578122337,0.9073464912280701,0.06200177147918512,0.14244604316546763,3.90625e-07
41,val,0.6973068754091339,0.7439678284182306,0.13755458515283842,0.4444444444444444,3.90625e-07
42,train,0.35598760869419366,0.909265350877193,0.06643046944198405,0.1302158273381295,1.953125e-07
42,val,0.7008278282014678,0.7426273458445041,0.1331877729257642,0.4548611111111111,1.953125e-07
43,train,0.3665975584534177,0.8963815789473684,0.0704162976085031,0.15755395683453238,1.953125e-07
43,val,0.7045434064583868,0.7439678284182306,0.12663755458515283,0.4618055555555556,1.953125e-07
44,train,0.351077695426188,0.9144736842105262,0.05845881310894597,0.12949640287769784,1.953125e-07
44,val,0.6999215803261417,0.7412868632707775,0.1331877729257642,0.4583333333333333,1.953125e-07
45,train,0.3553841329718891,0.910361842105263,0.0566873339238264,0.14316546762589927,1.953125e-07
45,val,0.7013881609203348,0.7426273458445041,0.13537117903930132,0.4513888888888889,1.953125e-07
46,train,0.3558892303130083,0.90625,0.06023029229406555,0.14820143884892087,9.765625e-08
46,val,0.6995127117985375,0.7453083109919572,0.13755458515283842,0.4409722222222222,9.765625e-08
47,train,0.3580928442248127,0.9089912280701754,0.06465899025686449,0.13381294964028778,9.765625e-08
47,val,0.7013708375414319,0.7412868632707775,0.13755458515283842,0.4513888888888889,9.765625e-08
48,train,0.3550528917919126,0.9073464912280701,0.0633303808680248,0.14028776978417265,9.765625e-08
48,val,0.6981884055738474,0.7453083109919572,0.13755458515283842,0.4409722222222222,9.765625e-08
49,train,0.3572323075904135,0.9081688596491228,0.06465899025686449,0.13597122302158274,9.765625e-08
49,val,0.6976387576666978,0.7479892761394102,0.13973799126637554,0.4305555555555556,9.765625e-08
50,train,0.35562935464999135,0.9125548245614035,0.0637732506643047,0.12589928057553956,4.8828125e-08
50,val,0.7004785155802565,0.7412868632707775,0.13537117903930132,0.4548611111111111,4.8828125e-08
51,train,0.3542936669107069,0.9073464912280701,0.06200177147918512,0.14244604316546763,4.8828125e-08
51,val,0.7024213363274173,0.7439678284182306,0.1331877729257642,0.4513888888888889,4.8828125e-08
52,train,0.3523997484722681,0.9095394736842105,0.0633303808680248,0.13453237410071942,4.8828125e-08
52,val,0.702766678767933,0.7439678284182306,0.13537117903930132,0.4479166666666667,4.8828125e-08
53,train,0.3587172733979267,0.9021381578947368,0.06820194862710363,0.1460431654676259,4.8828125e-08
53,val,0.6993760411445321,0.7426273458445041,0.13755458515283842,0.4479166666666667,4.8828125e-08
54,train,0.35221351173363236,0.9111842105263157,0.061558901682905225,0.13309352517985612,2.44140625e-08
54,val,0.6960471469020076,0.7412868632707775,0.13755458515283842,0.4513888888888889,2.44140625e-08
55,train,0.34633217189918486,0.9106359649122806,0.0633303808680248,0.1316546762589928,2.44140625e-08
55,val,0.701096688774252,0.7479892761394102,0.12882096069868995,0.4479166666666667,2.44140625e-08
56,train,0.35712163091490146,0.9046052631578947,0.06864481842338352,0.13884892086330936,2.44140625e-08
56,val,0.6978329150830134,0.7412868632707775,0.13537117903930132,0.4548611111111111,2.44140625e-08
57,train,0.35724007514746564,0.9133771929824561,0.05845881310894597,0.13237410071942446,2.44140625e-08
57,val,0.7025862166772898,0.7412868632707775,0.1331877729257642,0.4583333333333333,2.44140625e-08
58,train,0.358805506375798,0.9059758771929824,0.06200177147918512,0.1460431654676259,1.220703125e-08
58,val,0.7000159566907397,0.7412868632707775,0.14192139737991266,0.4444444444444444,1.220703125e-08
59,train,0.35127220655742447,0.9131030701754386,0.0633303808680248,0.1251798561151079,1.220703125e-08
59,val,0.6996558425253901,0.7412868632707775,0.14192139737991266,0.4444444444444444,1.220703125e-08
60,train,0.359832568845728,0.9010416666666666,0.06953055801594331,0.14676258992805755,1.220703125e-08
60,val,0.7000425088022094,0.7453083109919572,0.13537117903930132,0.4444444444444444,1.220703125e-08
61,train,0.3583489583903237,0.9057017543859649,0.06643046944198405,0.13956834532374102,1.220703125e-08
61,val,0.7002964758042036,0.7426273458445041,0.13755458515283842,0.4479166666666667,1.220703125e-08
62,train,0.3551302546994728,0.9051535087719298,0.0637732506643047,0.14532374100719425,1.220703125e-08
62,val,0.6984300578247766,0.7479892761394102,0.13537117903930132,0.4375,1.220703125e-08
63,train,0.35409768219841153,0.9100877192982456,0.06643046944198405,0.12805755395683452,1.220703125e-08
63,val,0.7016919058705143,0.7426273458445041,0.13537117903930132,0.4513888888888889,1.220703125e-08
64,train,0.3556872146171436,0.9051535087719298,0.07395925597874226,0.12877697841726618,1.220703125e-08
64,val,0.6981478015475234,0.7412868632707775,0.14192139737991266,0.4444444444444444,1.220703125e-08
65,train,0.3507300979343423,0.9155701754385964,0.05757307351638618,0.12805755395683452,1.220703125e-08
65,val,0.6996047706929992,0.7439678284182306,0.13755458515283842,0.4444444444444444,1.220703125e-08
66,train,0.3517460234855351,0.9098135964912281,0.06554472984942426,0.1302158273381295,1.220703125e-08
66,val,0.7013450264930725,0.7439678284182306,0.1331877729257642,0.4513888888888889,1.220703125e-08
67,train,0.35712965708552746,0.9065241228070174,0.06997342781222321,0.1316546762589928,1.220703125e-08
67,val,0.6996002235617139,0.7439678284182306,0.14192139737991266,0.4375,1.220703125e-08
68,train,0.3624955962755178,0.903782894736842,0.06953055801594331,0.13956834532374102,1.220703125e-08
68,val,0.6989821796442804,0.7426273458445041,0.13755458515283842,0.4479166666666667,1.220703125e-08
69,train,0.3521128083791649,0.9150219298245613,0.05535872453498671,0.13309352517985612,1.220703125e-08
69,val,0.6999196870397307,0.7453083109919572,0.13755458515283842,0.4409722222222222,1.220703125e-08
70,train,0.35286607710938706,0.9078947368421052,0.06997342781222321,0.12805755395683452,1.220703125e-08
70,val,0.7021226230958831,0.7439678284182306,0.12882096069868995,0.4583333333333333,1.220703125e-08
71,train,0.3573604796669985,0.9100877192982456,0.070859167404783,0.12086330935251799,1.220703125e-08
71,val,0.7013557094671132,0.7439678284182306,0.1331877729257642,0.4513888888888889,1.220703125e-08
72,train,0.34985820851043653,0.9183114035087718,0.05535872453498671,0.12446043165467625,1.220703125e-08
72,val,0.7013742779918395,0.7439678284182306,0.13537117903930132,0.4479166666666667,1.220703125e-08
73,train,0.34933900957306224,0.9133771929824561,0.06111603188662533,0.12805755395683452,1.220703125e-08
73,val,0.7023668487334059,0.7372654155495979,0.14192139737991266,0.4548611111111111,1.220703125e-08
74,train,0.36338877135462927,0.9018640350877193,0.06200177147918512,0.15683453237410072,1.220703125e-08
74,val,0.7025393856434656,0.7439678284182306,0.1331877729257642,0.4513888888888889,1.220703125e-08
75,train,0.35426952441533405,0.9122807017543859,0.05934455270150576,0.13381294964028778,1.220703125e-08
75,val,0.7007073966172042,0.7412868632707775,0.13755458515283842,0.4513888888888889,1.220703125e-08
76,train,0.3530725820414853,0.9152960526315789,0.05580159433126661,0.1316546762589928,1.220703125e-08
76,val,0.6987432027310533,0.7439678284182306,0.13537117903930132,0.4479166666666667,1.220703125e-08
77,train,0.35499457407154533,0.9089912280701754,0.06731620903454384,0.12949640287769784,1.220703125e-08
77,val,0.6991272068535035,0.7426273458445041,0.13537117903930132,0.4513888888888889,1.220703125e-08
78,train,0.3517722630579221,0.9065241228070174,0.06997342781222321,0.1316546762589928,1.220703125e-08
78,val,0.7038312180432174,0.7359249329758714,0.13537117903930132,0.46875,1.220703125e-08
79,train,0.3537862345968422,0.9100877192982456,0.06465899025686449,0.13093525179856116,1.220703125e-08
79,val,0.695561253992546,0.7466487935656837,0.13537117903930132,0.4409722222222222,1.220703125e-08
80,train,0.3516057152627853,0.9147478070175438,0.05713020372010629,0.13093525179856116,1.220703125e-08
80,val,0.6995251627773765,0.7439678284182306,0.13755458515283842,0.4444444444444444,1.220703125e-08
81,train,0.34742299480396405,0.9136513157894737,0.06200177147918512,0.12589928057553956,1.220703125e-08
81,val,0.6981315048706116,0.739946380697051,0.13755458515283842,0.4548611111111111,1.220703125e-08
82,train,0.3525453594823678,0.9120065789473684,0.06111603188662533,0.1316546762589928,1.220703125e-08
82,val,0.7006786091717574,0.7439678284182306,0.13100436681222707,0.4548611111111111,1.220703125e-08
83,train,0.3549041853269987,0.9109100877192982,0.0637732506643047,0.1302158273381295,1.220703125e-08
83,val,0.7008022411898698,0.7453083109919572,0.13537117903930132,0.4444444444444444,1.220703125e-08
84,train,0.3524478165465489,0.9089912280701754,0.06731620903454384,0.12949640287769784,1.220703125e-08
84,val,0.6992585869960427,0.7426273458445041,0.13755458515283842,0.4479166666666667,1.220703125e-08
85,train,0.35199562172617826,0.9114583333333333,0.062444641275465014,0.13093525179856116,1.220703125e-08
85,val,0.702087447566577,0.739946380697051,0.13537117903930132,0.4583333333333333,1.220703125e-08
86,train,0.363295767652361,0.8961074561403508,0.06997342781222321,0.15899280575539568,1.220703125e-08
86,val,0.6989407801436355,0.7426273458445041,0.13537117903930132,0.4513888888888889,1.220703125e-08
87,train,0.3495922510822614,0.9098135964912281,0.06023029229406555,0.13884892086330936,1.220703125e-08
87,val,0.6999307103834587,0.7466487935656837,0.1331877729257642,0.4444444444444444,1.220703125e-08
88,train,0.35355562520654576,0.9111842105263157,0.062444641275465014,0.1316546762589928,1.220703125e-08
88,val,0.6979996605149543,0.7453083109919572,0.13755458515283842,0.4409722222222222,1.220703125e-08
89,train,0.35218791650575504,0.9114583333333333,0.06687333923826395,0.1237410071942446,1.220703125e-08
89,val,0.6999593249274962,0.7426273458445041,0.13537117903930132,0.4513888888888889,1.220703125e-08
90,train,0.36032897116322266,0.9046052631578947,0.07351638618246235,0.13093525179856116,1.220703125e-08
90,val,0.7008304250783639,0.7426273458445041,0.1331877729257642,0.4548611111111111,1.220703125e-08
91,train,0.35699229622096346,0.9040570175438596,0.06465899025686449,0.14676258992805755,1.220703125e-08
