epoch,phase,loss,accuracy,false_positive_rate,false_negative_rate,lr
1,train,0.6732445739601788,0.6134868421052632,0.11160318866253321,0.8330935251798561,0.0001
1,val,0.6762475612655722,0.5804289544235925,0.27729257641921395,0.6458333333333334,0.0001
2,train,0.6545019526230661,0.6321271929824561,0.11691762621789194,0.7755395683453238,0.0001
2,val,0.6715027538125701,0.6300268096514745,0.09388646288209607,0.8090277777777778,0.0001
3,train,0.6511974571305409,0.6447368421052632,0.1341895482728078,0.7143884892086331,0.0001
3,val,0.6572182264788221,0.631367292225201,0.013100436681222707,0.9340277777777778,0.0001
4,train,0.6430475000749555,0.6543311403508771,0.1403897254207263,0.679136690647482,0.0001
4,val,0.6487383295959186,0.6394101876675603,0.09170305676855896,0.7881944444444444,0.0001
5,train,0.6373122995882704,0.6567982456140351,0.16209034543844109,0.637410071942446,0.0001
5,val,0.6737062306250707,0.613941018766756,0.0,1.0,0.0001
6,train,0.6284934453535498,0.6672149122807017,0.14924712134632417,0.6309352517985611,0.0001
6,val,0.6569071273062248,0.6474530831099196,0.028384279475982533,0.8680555555555556,0.0001
7,train,0.6191543735433043,0.6798245614035088,0.17493356953055803,0.556115107913669,0.0001
7,val,0.6625128563383629,0.613941018766756,0.314410480349345,0.5,0.0001
8,train,0.6160058359566488,0.6902412280701754,0.1753764393268379,0.5280575539568345,0.0001
8,val,0.632462449431739,0.6595174262734584,0.1615720524017467,0.625,0.0001
9,train,0.6062344516578474,0.7012061403508771,0.17316209034543845,0.5028776978417266,0.0001
9,val,0.6765154445139396,0.6353887399463807,0.17467248908296942,0.6666666666666666,0.0001
10,train,0.6018780977056738,0.7080592105263157,0.1696191319751993,0.4906474820143885,0.0001
10,val,0.6612165952176255,0.660857908847185,0.21179039301310043,0.5416666666666666,0.0001
11,train,0.6059043706770528,0.6998355263157894,0.17847652790079716,0.497841726618705,0.0001
11,val,0.6121469947032571,0.6729222520107239,0.19868995633187772,0.53125,0.0001
12,train,0.5899829907636893,0.7214912280701754,0.17316209034543845,0.44964028776978415,0.0001
