epoch,phase,loss,accuracy,false_positive_rate,false_negative_rate,lr
1,train,0.6438132179410834,0.6477521929824561,0.1470327723649247,0.685611510791367,0.0001
1,val,0.6461677063885707,0.6407506702412868,0.15283842794759825,0.6875,0.0001
2,train,0.6180089353992227,0.6792763157894737,0.17139061116031887,0.5633093525179856,0.0001
2,val,0.6617521031612366,0.6420911528150134,0.05021834061135371,0.8472222222222222,0.0001
3,train,0.5983014790373936,0.7064144736842105,0.1616474756421612,0.5079136690647482,0.0001
3,val,0.6529316833447515,0.6635388739946381,0.05895196506550218,0.7777777777777778,0.0001
4,train,0.5809552465614519,0.7212171052631579,0.15057573073516387,0.4870503597122302,0.0001
4,val,0.6487057202622973,0.6528150134048257,0.08296943231441048,0.7673611111111112,0.0001
5,train,0.56111910089589,0.7376644736842105,0.14570416297608504,0.45179856115107914,0.0001
5,val,0.7086208317298991,0.6434316353887399,0.03275109170305677,0.8715277777777778,0.0001
6,train,0.5384129000860348,0.7538377192982456,0.13817537643932684,0.42158273381294964,5e-05
6,val,0.6403065673787217,0.693029490616622,0.13973799126637554,0.5729166666666666,5e-05
7,train,0.5198885109602359,0.772203947368421,0.13861824623560673,0.3726618705035971,5e-05
7,val,0.6770235868944879,0.6662198391420912,0.048034934497816595,0.7881944444444444,5e-05
8,train,0.5090782937773487,0.7881030701754386,0.12311780336581045,0.35611510791366907,5e-05
8,val,0.6374489260742555,0.6903485254691689,0.11353711790393013,0.6215277777777778,5e-05
9,train,0.5072063327881328,0.7856359649122806,0.1328609388839681,0.34676258992805753,5e-05
9,val,0.6385049658550334,0.710455764075067,0.1331877729257642,0.5381944444444444,5e-05
10,train,0.48950702644753874,0.8072916666666666,0.11691762621789194,0.3158273381294964,5e-05
10,val,0.6449267684454573,0.7010723860589813,0.1222707423580786,0.5798611111111112,5e-05
11,train,0.47019069145123166,0.8160635964912281,0.1204605845881311,0.2870503597122302,5e-05
11,val,0.679664684524485,0.7184986595174263,0.11353711790393013,0.5486111111111112,5e-05
12,train,0.45231098015057414,0.834703947368421,0.11071744906997343,0.2539568345323741,5e-05
12,val,0.7476992752532857,0.7131367292225201,0.07423580786026202,0.625,5e-05
13,train,0.43730616321166355,0.84375,0.09964570416297608,0.24820143884892087,2.5e-05
13,val,0.6678080609912208,0.7359249329758714,0.0982532751091703,0.5277777777777778,2.5e-05
14,train,0.41903277721844223,0.8563596491228069,0.10008857395925598,0.2143884892086331,2.5e-05
14,val,0.7158270861763737,0.7238605898123325,0.0982532751091703,0.5590277777777778,2.5e-05
15,train,0.4136383740002649,0.8640350877192982,0.08813108945969884,0.21366906474820144,2.5e-05
15,val,0.7073982674378811,0.710455764075067,0.09606986899563319,0.5972222222222222,2.5e-05
16,train,0.41412095189617393,0.8673245614035088,0.08503100088573959,0.21007194244604316,2.5e-05
16,val,0.7302670175204647,0.7131367292225201,0.07641921397379912,0.6215277777777778,2.5e-05
17,train,0.40308934476291924,0.8637609649122806,0.0845881310894597,0.22014388489208633,1.25e-05
17,val,0.7108268592376811,0.7265415549597856,0.09388646288209607,0.5590277777777778,1.25e-05
18,train,0.3961532964256772,0.8741776315789473,0.08325952170062002,0.1949640287769784,1.25e-05
18,val,0.71775075737337,0.7278820375335121,0.08078602620087336,0.5763888888888888,1.25e-05
19,train,0.39233243870630596,0.8763706140350876,0.08635961027457928,0.1841726618705036,1.25e-05
19,val,0.7343890692529346,0.7225201072386059,0.09388646288209607,0.5694444444444444,1.25e-05
20,train,0.38914462806362854,0.8791118421052632,0.08503100088573959,0.17913669064748203,1.25e-05
20,val,0.7288551154788634,0.7198391420911529,0.0982532751091703,0.5694444444444444,1.25e-05
21,train,0.3891307328615272,0.8777412280701754,0.07528786536758193,0.1985611510791367,6.25e-06
21,val,0.7261439667310535,0.7171581769436998,0.10480349344978165,0.5659722222222222,6.25e-06
22,train,0.383210914307519,0.8840460526315789,0.08060230292294066,0.17338129496402876,6.25e-06
22,val,0.7421517349759631,0.725201072386059,0.0982532751091703,0.5555555555555556,6.25e-06
23,train,0.38989382786186116,0.8766447368421052,0.08148804251550044,0.19136690647482013,6.25e-06
23,val,0.7334937731318435,0.7305630026809652,0.1091703056768559,0.5243055555555556,6.25e-06
24,train,0.3824126506060885,0.8914473684210525,0.07395925597874226,0.1647482014388489,6.25e-06
24,val,0.7382881166787952,0.7158176943699732,0.10480349344978165,0.5694444444444444,6.25e-06
25,train,0.37809217296410025,0.8914473684210525,0.06953055801594331,0.17194244604316547,3.125e-06
25,val,0.7343053919220738,0.7265415549597856,0.1091703056768559,0.5347222222222222,3.125e-06
